Country_ISO,Year,ESG_G_Regulatory_Quality,ESG_G_Rule_of_Law,ESG_G_Political_Stability,ESG_G_Gov_Effectiveness
SLE,2021,-0.9134767,-0.759121,-0.2367225,-1.0121827
SLE,2022,-1.005435,-0.7806301,-0.2654269,-0.9583479
SLE,2023,-0.9992935,-0.8268953,-0.5558929,-0.9544905
SLE,2024,-1.0589263,-0.8385756,-0.4501536,-0.9671017
SGP,2010,2.0047029,1.3929086,1.1901335,2.1773529
SGP,2011,1.9447456,1.4205904,1.1188701,2.1271599
SGP,2012,2.1253998,1.5532143,1.256811,2.2446934
SGP,2013,2.0879315,1.4835114,1.232658,2.1745281
SGP,2014,2.1611904,1.5393572,1.0665318,2.1621771
SGP,2015,2.2303413,1.5460708,1.1123429,2.1874773
SGP,2016,2.1984368,1.5473758,1.2788614,2.2456127
SGP,2017,2.1489543,1.49284,1.3859813,2.2158807
SGP,2018,2.1367938,1.5337126,1.2994328,2.2170172
SGP,2019,2.1809946,1.5263702,1.2580714,2.2442216
SGP,2020,2.1222024,1.4703849,1.2855556,2.2154522
SGP,2021,2.1352444,1.4327468,1.2816641,2.2180671
SGP,2022,2.049181,1.4279068,1.164789,2.2013027
SGP,2023,2.1295346,1.4244438,1.2040374,2.2622865
SGP,2024,2.1321197,1.4311756,1.2318778,2.2796267
SVK,2010,0.9984709,0.2706597,1.12655,0.4626046
SVK,2011,0.968592,0.3221474,0.9502652,0.4763801
SVK,2012,0.9748175,0.3349536,1.0152253,0.5189099
SVK,2013,0.8521623,0.3144728,1.0379263,0.4696274
SVK,2014,0.7273531,0.2201051,1.1421663,0.7131474
SVK,2015,0.7078663,0.2446535,0.944233,0.6446273
SVK,2016,0.8392119,0.2743489,0.7354497,0.7302475
SVK,2017,0.7416212,0.2586648,0.8542516,0.5705986
SVK,2018,0.6851503,0.3056611,0.7129564,0.5296453
SVK,2019,0.7272442,0.3671757,0.6744971,0.4384097
SVK,2020,0.6096002,0.5265879,0.6167177,0.6975922
SVK,2021,0.7412158,0.7070856,0.5857562,0.7366757
SVK,2022,0.7261799,0.5921835,0.5294743,0.7960113
SVK,2023,0.5372918,0.5534478,0.5856273,0.5846525
SVK,2024,0.4047054,0.5609435,0.6343713,0.6575804
SVN,2010,0.8166176,0.8289311,1.0753011,0.7931021
SVN,2011,0.7441693,0.7793556,1.1136359,0.8262377
SVN,2012,0.6434133,0.7982103,0.9825256,0.8612844
SVN,2013,0.6176146,0.7389481,0.8890197,0.8307889
SVN,2014,0.5399771,0.8102133,1.054531,1.0300379
SVN,2015,0.574156,0.8075466,1.0294179,1.0221829
SVN,2016,0.6430131,0.8161277,1.0204175,1.2000081
SVN,2017,0.6069226,0.7256837,0.9455099,1.2399184
SVN,2018,0.6514111,0.7585508,0.9840178,1.3001457
SVN,2019,0.8847728,0.9164028,0.9481029,1.2721351
SVN,2020,0.8216029,0.9364183,0.7478672,1.3704336
SVN,2021,0.8294744,0.9260486,0.7356372,1.3440925
SVN,2022,0.7372169,0.9211902,0.7749516,1.2580894
SVN,2023,0.7953113,0.9707915,0.8589449,1.1624609
SVN,2024,0.798163,0.9786636,0.7209146,1.0893351
SLB,2010,-1.1934804,-0.4768434,0.3572344,-0.9125086
SLB,2011,-1.0565406,-0.4165571,0.3523933,-0.8613809
SLB,2012,-1.0526396,-0.3937687,0.3518822,-0.8057801
SLB,2013,-1.0482396,-0.3963762,0.3503208,-0.8641254
SLB,2014,-0.9866655,-0.2321864,0.5553271,-0.8833666
SLB,2015,-0.9138238,-0.2315499,0.6020153,-0.8850286
SLB,2016,-0.9129622,-0.2050643,0.360596,-0.8844509
SLB,2017,-0.9120505,-0.2008668,0.1156377,-1.0855854
SLB,2018,-0.9116756,-0.1622764,0.3816525,-1.1009813
SLB,2019,-0.7506683,-0.0826312,0.4195676,-0.9726212
SLB,2020,-0.9113021,0.2111308,0.5368126,-0.976087
SLB,2021,-1.057786,0.015353,0.4456005,-1.1196101
SLB,2022,-1.059641,0.1473971,0.7315157,-0.9101515
SLB,2023,-1.0594433,0.1522162,0.7318958,-0.9093907
SLB,2024,-0.888466,0.1533565,0.7499116,-0.8686192
SOM,2010,-2.1656954,-2.3849652,-2.9277889,-2.0844758
SOM,2011,-2.1983966,-2.380498,-3.0165117,-2.091057
SOM,2012,-2.1097626,-2.3547926,-2.9013984,-2.0650563
SOM,2013,-2.2176149,-2.3576872,-2.8513657,-2.0903583
SOM,2014,-2.0809389,-2.2284291,-2.4369844,-2.2056492
SOM,2015,-2.0369376,-2.1954112,-2.2815589,-2.050969
SOM,2016,-2.0894525,-2.2378636,-2.2701767,-1.9766562
SOM,2017,-2.0883575,-2.3167845,-2.022776,-2.0010028
SOM,2018,-1.9778262,-2.3047801,-2.0614777,-2.0330208
SOM,2019,-1.9736596,-2.2768909,-2.0704895,-2.0111906
SOM,2020,-1.8686121,-2.1834166,-2.3507544,-1.9389024
SOM,2021,-1.7880177,-2.1681753,-2.6069615,-1.9635446
SOM,2022,-1.7887408,-2.2051746,-2.092858,-1.9456879
SOM,2023,-1.6997338,-2.1303739,-2.1717975,-1.8653529
SOM,2024,-1.7276054,-2.2054496,-2.2630781,-1.9500523
ZAF,2010,0.7034161,0.065012,-0.052233,0.2719786
ZAF,2011,0.6548859,0.0107579,-0.0426332,0.3051973
ZAF,2012,0.6421404,0.0103319,-0.1220725,0.3162949
ZAF,2013,0.6247044,0.0246889,-0.2582732,0.3334887
ZAF,2014,0.401664,0.0704603,-0.2307109,0.331414
ZAF,2015,0.2946623,0.0440534,-0.3104761,0.2444848
ZAF,2016,0.2611304,0.0701133,-0.3379116,0.2013163
ZAF,2017,0.2296787,0.0143383,-0.3828321,0.2227717
ZAF,2018,0.0685405,-0.0683312,-0.2993832,0.148105
ZAF,2019,0.1188,-0.0749162,-0.3382565,0.1893815
ZAF,2020,0.0899067,-0.0613794,-0.2489513,0.0953251
ZAF,2021,0.0177391,0.1210745,-0.7738081,0.0420935
ZAF,2022,-0.0622982,0.0341024,-0.6842882,-0.0015597
ZAF,2023,-0.06209,0.039525,-0.6397104,-0.18467
ZAF,2024,-0.0601163,0.017703,-0.6171348,-0.2259135
SSD,2010,..,..,..,..
SSD,2011,-1.5768821,-1.3454875,-1.5113699,-1.5763107
SSD,2012,-1.4227969,-1.1549676,-1.4983578,-1.4942658
SSD,2013,-1.5704737,-1.3517382,-2.0671128,-1.6555038
SSD,2014,-1.6687593,-1.6791346,-2.5030889,-1.8301131
SSD,2015,-1.6736197,-1.6930815,-2.2792733,-1.981766
SSD,2016,-1.7585047,-1.7566012,-2.33343,-2.0530042
SSD,2017,-1.7947374,-1.7533888,-2.445552,-2.1382221
SSD,2018,-1.8857358,-1.8708086,-2.3307387,-2.0765061
SSD,2019,-1.8807648,-1.8722859,-2.3911459,-2.094822
SSD,2020,-1.9522498,-1.9075678,-2.1055063,-2.1630866
SSD,2021,-1.9338545,-1.9778169,-2.2194874,-2.2425859
SSD,2022,-1.934717,-1.9298809,-1.6425543,-2.2168775
SSD,2023,-2.0014186,-2.0001706,-1.5296708,-2.2060236
SSD,2024,-1.9295182,-1.9725304,-1.4896464,-2.1728459
ESP,2010,1.1014722,0.9563535,0.0213027,0.7962866
ESP,2011,0.960889,1.021769,0.2026668,0.8760127
ESP,2012,0.8728118,1.0835763,0.1447381,0.9026107
ESP,2013,0.8741689,0.956418,0.0980042,1.0239507
ESP,2014,0.6968841,0.9030126,0.4826214,1.0206256
ESP,2015,0.8044208,0.9539353,0.4353383,1.0684401
ESP,2016,0.9625695,1.0063989,0.425985,1.0540321
ESP,2017,0.8867509,1.0251392,0.280621,1.0199904
ESP,2018,0.8836957,0.992005,0.3346558,1.0702333
ESP,2019,0.9446573,1.0955949,0.267048,1.118598
ESP,2020,0.8370928,0.9801536,0.2956928,1.0477979
ESP,2021,0.9211695,0.9207665,0.38323,1.1202722
ESP,2022,0.8379079,0.9606357,0.1569762,1.1419015
ESP,2023,0.6947444,0.9304606,0.1484475,1.0779914
ESP,2024,0.6208379,0.9317736,-0.002992,1.110811
LKA,2010,-0.0753803,-0.2305758,-0.779024,-0.185523
LKA,2011,0.0210493,-0.2864777,-0.7674257,-0.1636119
LKA,2012,0.0071891,-0.1436392,-0.9606693,-0.1739743
LKA,2013,-0.0763977,-0.3561281,-0.8585581,-0.1437062
LKA,2014,-0.0063463,-0.3605151,-0.553598,0.1397088
LKA,2015,0.0306457,-0.1105132,-0.0885947,0.0898368
LKA,2016,-0.0445476,-0.1066651,-0.1436337,-0.0370535
LKA,2017,-0.1170039,-0.1116599,-0.1791213,-0.0698946
LKA,2018,-0.1897983,-0.0575941,-0.2597255,-0.0975671
LKA,2019,-0.186002,-0.0781006,-0.1737981,-0.0713311
LKA,2020,-0.1122765,-0.1909487,-0.1154138,-0.1134357
LKA,2021,-0.1629445,-0.2315397,-0.510938,-0.2353399
LKA,2022,-0.456906,-0.3299184,-0.7621199,-0.5037831
LKA,2023,-0.3799918,-0.31553,-0.670013,-0.2845545
LKA,2024,-0.2992135,-0.2577461,-0.3503024,-0.2745215
KNA,2010,1.2863424,0.9578966,1.0581227,1.2694874
KNA,2011,1.2874157,0.9662649,0.9304755,1.2681327
KNA,2012,1.2756878,0.9630767,0.9299172,1.2684739
KNA,2013,1.2739495,1.0227841,0.9282114,1.268855
KNA,2014,0.1453016,0.1616381,0.6712051,0.4237531
KNA,2015,0.558492,0.8033892,0.663933,0.7651163
KNA,2016,0.5598127,0.8055131,0.6608669,0.7661041
KNA,2017,0.488087,0.8522822,0.6612426,0.7664249
KNA,2018,0.4842925,0.7421991,0.6638851,0.7681859
KNA,2019,0.478026,0.633226,0.6646782,0.7699023
KNA,2020,0.4753739,0.6337014,0.9164728,0.7650002
KNA,2021,0.489946,0.5899268,0.9147636,0.4237045
KNA,2022,0.534217,0.571593,0.9177056,0.691453
KNA,2023,0.4958574,0.5632841,0.918184,0.6926238
KNA,2024,0.4799757,0.5904494,0.9121334,0.6913852
LCA,2010,0.6675281,0.9489256,0.8287007,1.0666286
LCA,2011,0.7189487,0.8850425,0.8234119,1.0656351
LCA,2012,0.570824,0.8356167,0.8228537,0.8304307
LCA,2013,0.5702182,0.8324142,0.8211478,0.8306604
LCA,2014,0.4244607,0.6873869,0.7556725,0.2608582
LCA,2015,0.3210997,0.7997066,0.7434287,0.1384193
LCA,2016,0.3217756,0.7954143,0.9130972,0.1993777
LCA,2017,0.2897439,0.7355229,0.8668533,0.1995711
LCA,2018,0.2940591,0.6660386,0.8694958,0.2006326
LCA,2019,0.3463362,0.6668234,0.8702889,0.3009665
LCA,2020,0.284517,0.5946847,0.8698532,0.1183828
LCA,2021,0.1996244,0.6252576,0.868144,-0.1319064
LCA,2022,0.2002621,0.5318302,1.0438207,0.1826232
LCA,2023,0.2145717,0.5120691,1.044299,0.3883874
LCA,2024,0.1818488,0.5032686,1.0382485,0.2682296
VCT,2010,0.5584226,1.0475019,0.8287007,0.9931941
VCT,2011,0.5588546,1.0513625,0.8234119,0.9922006
VCT,2012,0.5541343,1.0498916,0.8687381,0.9924508
VCT,2013,0.5534346,1.0157714,0.8211478,0.9927303
VCT,2014,0.4360777,0.7020186,0.7556725,0.2995406
VCT,2015,0.2175718,0.6227862,0.9161633,0.2974567
VCT,2016,0.2551022,0.6292069,0.9130972,0.5506037
VCT,2017,0.1936017,0.6186658,0.7873576,0.5508389
VCT,2018,0.2393083,0.6131444,0.7900001,0.5521303
VCT,2019,0.2337241,0.6834679,0.9169085,0.5533891
VCT,2020,0.1719049,0.6515481,1.0425879,0.2973715
VCT,2021,0.141278,0.6474473,1.0408786,0.2995049
VCT,2022,0.0866514,0.6160382,1.0438207,0.5327234
VCT,2023,0.0957701,0.5500992,1.044299,0.3287938
VCT,2024,0.1062006,0.5017878,1.0382485,0.2682296
SDN,2010,-1.3279498,-1.383167,-2.4305404,-1.3183855
SDN,2011,-1.3131857,-1.4311591,-2.3438684,-1.3212982
SDN,2012,-1.3993306,-1.4239923,-2.3155934,-1.3159644
SDN,2013,-1.4772031,-1.4727537,-2.2572174,-1.3113659
SDN,2014,-1.431484,-1.4368402,-2.2236606,-1.3093428
SDN,2015,-1.4597243,-1.4901668,-2.0365601,-1.29343
SDN,2016,-1.4119321,-1.4810009,-2.1622544,-1.2725849
SDN,2017,-1.4265577,-1.3822481,-1.9473364,-1.2418267
SDN,2018,-1.5053916,-1.3679719,-1.7164501,-1.4919119
SDN,2019,-1.5295444,-1.4223111,-1.6553321,-1.4191967
SDN,2020,-1.5008577,-1.344873,-1.3881394,-1.4293287
SDN,2021,-1.4884614,-1.3405003,-1.7826483,-1.4426029
SDN,2022,-1.5498089,-1.4230148,-1.9257199,-1.5360265
SDN,2023,-1.6040918,-1.6555378,-2.0604154,-1.7726125
SDN,2024,-1.6627093,-1.7733122,-2.0243381,-1.7939362
SUR,2010,-0.4704014,-0.0810578,0.1307885,-0.0683329
SUR,2011,-0.4169159,-0.0758265,0.079854,-0.1072418
SUR,2012,-0.3865735,-0.0675487,0.0654962,-0.0014193
SUR,2013,-0.3517802,-0.0681876,0.0569667,-0.0111246
SUR,2014,-0.648578,-0.1298785,0.2245948,-0.0642884
SUR,2015,-0.6175389,-0.1964371,0.2981115,-0.0652263
SUR,2016,-0.6416001,-0.2097569,0.1759261,-0.0344665
SUR,2017,-0.6673958,-0.2413877,0.1667453,-0.1271799
SUR,2018,-0.7248716,-0.2606916,0.1496981,-0.126515
SUR,2019,-0.6022128,-0.248592,0.1321528,-0.1395824
SUR,2020,-0.6956303,-0.1850816,0.4628889,-0.1418392
SUR,2021,-0.6285837,-0.1971687,0.3607899,-0.2989605
SUR,2022,-0.7183595,-0.2196339,0.2466594,-0.3711426
SUR,2023,-0.7306638,-0.1875599,0.3004618,-0.3705232
SUR,2024,-0.9187439,-0.2085757,0.4782277,-0.4542917
SWE,2010,1.7481133,1.8755255,1.0865676,1.9458769
SWE,2011,2.0657526,1.9089859,1.1573733,1.9837783
SWE,2012,2.0214291,1.9386912,1.1548415,1.9998087
SWE,2013,1.9712278,1.9038352,1.0499372,1.9430235
SWE,2014,1.7257536,1.880538,1.0182733,1.916558
SWE,2015,1.7858201,1.9483702,0.9288589,1.8309837
SWE,2016,1.8059922,1.9454234,0.9187513,1.8116503
SWE,2017,1.7455157,1.874601,0.8668924,1.8765903
SWE,2018,1.7593836,1.8388537,0.928959,1.9184315
SWE,2019,1.7778065,1.8669616,0.9427192,1.8924006
SWE,2020,1.715293,1.8204763,0.955794,1.980777
SWE,2021,1.6807618,1.7883138,0.9471541,1.9668155
SWE,2022,1.6240804,1.7381383,0.9419053,1.9149251
SWE,2023,1.6722947,1.6947293,0.778803,1.6930218
SWE,2024,1.6717941,1.7267013,0.6035115,1.7746948
CHE,2010,1.7404159,1.798446,1.3107684,1.7959169
CHE,2011,1.7457395,1.8068432,1.3512353,1.8422401
CHE,2012,1.8492676,1.8687984,1.3809599,1.9392653
CHE,2013,1.7970843,1.7969372,1.3427758,1.8855359
CHE,2014,1.9141282,1.880784,1.422405,2.0976109
CHE,2015,1.7962762,1.8856813,1.2751929,2.0359711
CHE,2016,1.9192622,1.8970374,1.2064894,2.0910112
CHE,2017,1.9074995,1.8895294,1.1641565,2.0953521
CHE,2018,1.8048587,1.9134219,1.2552678,2.1122705
CHE,2019,1.767121,1.9141226,1.2001317,2.0556232
CHE,2020,1.6431817,1.8077068,1.1126481,1.9595956
CHE,2021,1.7598954,1.7893994,1.0255347,2.0800555
CHE,2022,1.7620014,1.7793511,1.0254452,2.0265432
CHE,2023,1.805449,1.7920906,0.9907717,2.0409373
CHE,2024,1.7710562,1.7636516,0.9806678,1.8402935
SYR,2010,-0.7452067,-0.7628841,-1.1174939,-0.6941611
SYR,2011,-0.8376563,-0.981771,-2.1337602,-0.6889793
SYR,2012,-1.4240012,-1.3261066,-2.4554347,-0.9278318
SYR,2013,-1.5261224,-1.5882155,-2.4659908,-1.1353579
SYR,2014,-1.6369446,-1.6659053,-2.3497183,-1.0163507
SYR,2015,-1.5498441,-1.6477248,-2.4382136,-1.2458592
SYR,2016,-1.6361409,-1.8462401,-2.5955347,-1.4709651
SYR,2017,-1.639231,-1.807304,-2.4453795,-1.4708561
SYR,2018,-1.547928,-1.7768535,-2.4238579,-1.4702578
SYR,2019,-1.5966464,-1.8308474,-2.4527063,-1.5891645
SYR,2020,-1.6481019,-1.8514471,-2.3536757,-1.4732889
SYR,2021,-1.75501,-1.8887237,-2.3745237,-1.5265647
SYR,2022,-1.8921267,-1.8753611,-2.4382475,-1.6148921
SYR,2023,-1.8919941,-1.8617654,-2.4379022,-1.6144064
SYR,2024,-1.9974752,-1.813556,-2.3680716,-1.6726478
TWN,2010,1.1750219,1.000454,1.0424399,1.2392717
TWN,2011,1.207774,1.0418482,1.0207087,1.2663737
TWN,2012,1.2319345,1.0576532,1.0422914,1.3078306
TWN,2013,1.1881193,1.0544327,0.9791364,1.2675352
TWN,2014,1.2541708,1.076423,0.936632,1.3549918
TWN,2015,1.3226419,1.1140009,1.0740405,1.3686773
TWN,2016,1.2847006,1.1007042,1.0323174,1.3582826
TWN,2017,1.2754467,1.0590433,1.0259424,1.2823288
TWN,2018,1.2548778,1.133112,1.0213324,1.4392244
TWN,2019,1.3021531,1.1921072,1.0164038,1.5089236
TWN,2020,1.2702715,1.2880608,1.0701128,1.5585386
TWN,2021,1.3411036,1.2993008,1.056929,1.456217
TWN,2022,1.2984029,1.2588774,1.0311975,1.4778316
TWN,2023,1.2824286,1.27678,1.043399,1.5218649
TWN,2024,1.2954707,1.2880802,0.9166715,1.4952103
TJK,2010,-0.9974173,-1.214258,-0.8701472,-1.0335009
TJK,2011,-0.9933583,-1.2276567,-0.9993314,-1.0684724
TJK,2012,-0.952059,-1.227744,-1.0705181,-0.9961009
TJK,2013,-0.9620478,-1.2631732,-1.0538059,-1.005023
TJK,2014,-0.9410914,-1.1408174,-0.6152413,-0.7049542
TJK,2015,-0.9220853,-1.0908994,-0.7446023,-0.7357851
TJK,2016,-0.9547924,-1.1009345,-0.7460947,-0.7803613
TJK,2017,-0.7906938,-1.1642486,-0.6533475,-0.6988972
TJK,2018,-0.7695478,-1.100135,-0.6725191,-0.6890098
TJK,2019,-0.8008823,-1.2463947,-0.4236664,-0.7757829
TJK,2020,-0.808197,-1.2395237,-0.3288928,-0.7639755
TJK,2021,-0.8413027,-1.2591682,-0.3984715,-0.8282832
TJK,2022,-0.8422923,-1.1993221,-0.4282098,-0.7979088
TJK,2023,-0.8421868,-1.2086884,-0.2876253,-0.7683569
TJK,2024,-0.7588053,-1.183734,-0.2756522,-0.6009336
TZA,2010,-0.4198204,-0.3820023,-0.05765,-0.4529236
TZA,2011,-0.4341536,-0.382105,-0.159101,-0.4921375
TZA,2012,-0.4848856,-0.4354759,-0.1246002,-0.6013173
TZA,2013,-0.4353966,-0.4934871,-0.4223495,-0.572305
TZA,2014,-0.422748,-0.464479,-0.5068917,-0.4823648
TZA,2015,-0.4349891,-0.4023419,-0.4767835,-0.3870031
TZA,2016,-0.4133538,-0.4380447,-0.537573,-0.3515643
TZA,2017,-0.5552419,-0.4868002,-0.6838298,-0.357548
TZA,2018,-0.6465066,-0.5520727,-0.6641681,-0.4659659
TZA,2019,-0.6926103,-0.5728339,-0.5522151,-0.5098718
TZA,2020,-0.7243573,-0.5651903,-0.6629379,-0.4883765
TZA,2021,-0.6753392,-0.5650588,-0.5751002,-0.4868409
TZA,2022,-0.6111277,-0.5495819,-0.4815853,-0.4272502
TZA,2023,-0.5906321,-0.4944742,-0.2367117,-0.4051307
TZA,2024,-0.5353705,-0.5194228,-0.3895961,-0.2924507
THA,2010,0.1736167,-0.257823,-1.2331956,0.1380751
THA,2011,0.1832602,-0.127405,-1.1386768,0.1220647
THA,2012,0.0807324,-0.1154141,-1.2212913,0.1802694
THA,2013,0.1317821,-0.223369,-1.3578088,0.1498463
THA,2014,0.159735,-0.39789,-1.1368246,0.1288639
THA,2015,0.2068741,-0.3757008,-1.156024,0.0674039
THA,2016,0.1702952,-0.3279698,-1.1263844,0.0943555
THA,2017,0.2103023,-0.3190283,-0.9846926,0.1567658
THA,2018,0.1451222,-0.2986525,-0.979869,0.1754361
THA,2019,0.0906488,-0.2002532,-0.5885314,0.1402125
THA,2020,0.0858661,-0.2036855,-0.7333386,0.1171649
THA,2021,0.1032065,-0.2575207,-0.6963747,0.2086191
THA,2022,0.1135856,-0.2682159,-0.5671596,0.2274924
THA,2023,0.1189791,-0.1956309,-0.4398775,0.3053878
THA,2024,0.106412,-0.2155096,-0.6833311,0.2536395
TLS,2010,-1.05075,-1.0363374,-0.5916761,-1.3207151
TLS,2011,-1.0106925,-1.1152537,-0.5916549,-1.2698351
TLS,2012,-1.0402101,-1.1072365,-0.4206058,-1.2575331
TLS,2013,-1.0152871,-1.1932422,-0.5293114,-1.3311928
TLS,2014,-0.9125756,-1.0513072,-0.3601212,-0.9889919
TLS,2015,-0.9621484,-1.0527445,-0.4272597,-0.989997
TLS,2016,-0.9476691,-1.0522111,-0.1166,-0.9896476
TLS,2017,-0.9406859,-1.0513156,0.070318,-0.9895342
TLS,2018,-0.9373986,-0.9247613,0.2487237,-0.9782332
TLS,2019,-0.7789422,-0.7800298,0.2676531,-0.7176481
TLS,2020,-0.8651416,-0.7488949,0.2673205,-0.7196526
TLS,2021,-0.86557,-0.6400917,0.2660158,-0.7316257
TLS,2022,-0.8181904,-0.6633904,0.4239118,-0.7602183
TLS,2023,-0.8065974,-0.6431026,0.4358404,-0.8550468
TLS,2024,-0.7342447,-0.6256762,0.5260108,-0.8985623
TGO,2010,-0.863848,-0.838355,-0.3792993,-1.3557662
TGO,2011,-1.01272,-0.7898362,-0.3850113,-1.3539094
TGO,2012,-0.8808248,-0.9141876,-0.6511156,-1.2258191
TGO,2013,-1.0187994,-0.9870469,-0.5059279,-1.2580077
TGO,2014,-0.82983,-0.9065907,-0.3001357,-1.0881788
TGO,2015,-0.8003889,-0.8151079,-0.411127,-1.0884773
TGO,2016,-0.7851347,-0.7994145,-0.280199,-0.9579705
TGO,2017,-0.7773372,-0.8070668,-0.8358784,-0.9832841
TGO,2018,-0.6826902,-0.6948142,-0.8728328,-0.940524
TGO,2019,-0.6211637,-0.7029591,-0.8504632,-0.8320045
TGO,2020,-0.4899887,-0.6160719,-0.8075061,-0.8829002
TGO,2021,-0.4817275,-0.6328001,-0.6682329,-0.8770126
TGO,2022,-0.4208338,-0.6753567,-0.7603954,-0.9684392
TGO,2023,-0.4042671,-0.6302782,-0.9186036,-0.9176855
TGO,2024,-0.4081135,-0.632861,-0.8094466,-0.8014589
TON,2010,-0.3384571,0.2153933,0.7566171,-0.2619455
TON,2011,-0.4223996,0.0949646,0.9020811,-0.3146581
TON,2012,-0.4263039,0.0321962,0.9015228,-0.3144585
TON,2013,-0.4057956,0.0290352,0.899817,-0.3142357
TON,2014,-0.28746,-0.0562158,0.93921,-0.120326
TON,2015,-0.2710013,-0.008633,0.9379016,-0.1242041
TON,2016,-0.2701397,-0.0084009,0.9346438,-0.1236263
TON,2017,-0.2692279,0.0785746,0.8010403,0.0778836
TON,2018,-0.2508922,0.1556393,0.8562319,0.2057207
TON,2019,-0.2402022,0.2370136,1.0102973,0.2067246
TON,2020,-0.3641377,0.7544798,1.1156731,0.0702951
TON,2021,-0.2956771,0.7498563,1.111896,0.0719966
TON,2022,-0.2814238,0.7917887,1.3674794,-0.2444921
TON,2023,-0.2324411,0.7999012,1.2304624,-0.143802
TON,2024,-0.1944853,0.6942664,1.254781,-0.0372776
TTO,2010,0.5390951,-0.0729938,0.0412562,0.24572
TTO,2011,0.5212438,-0.1046704,0.1409464,0.2902226
TTO,2012,0.4267825,-0.0707813,0.1326034,0.3322107
TTO,2013,0.405446,-0.1457194,0.0741234,0.2928125
TTO,2014,0.1342879,0.0193675,0.1740197,0.3320818
TTO,2015,0.0459646,0.0080118,0.0718896,0.3121512
TTO,2016,0.0143627,-0.0255922,0.0441046,0.3139235
TTO,2017,0.0118333,-0.0060261,0.0748617,0.3282247
TTO,2018,-0.0646447,-0.1219214,0.1156046,0.3688655
TTO,2019,-0.1061982,-0.1378677,0.0986675,0.2861217
TTO,2020,-0.1286426,-0.1617074,0.059501,0.3455076
TTO,2021,-0.0548088,-0.1513775,0.1561926,0.332159
TTO,2022,-0.0783239,-0.2477989,0.3498483,0.1507374
TTO,2023,-0.165111,-0.3152035,0.3397269,0.1511968
TTO,2024,-0.2065739,-0.371533,0.3600136,0.1112932
TUN,2010,0.0242836,-0.2174926,-0.255652,0.351978
TUN,2011,-0.2172419,-0.4029909,-0.3780941,0.1431788
TUN,2012,-0.1699356,-0.175204,-0.67366,0.1317565
TUN,2013,-0.2318849,-0.2216627,-0.8919899,-0.0619573
TUN,2014,-0.3534173,-0.1522774,-0.6013407,-0.0117935
TUN,2015,-0.3763479,-0.1094928,-0.681206,-0.0139339
TUN,2016,-0.4256004,-0.1019524,-0.8275855,-0.0573078
TUN,2017,-0.1203535,-0.0902866,-0.7432926,0.0523774
TUN,2018,-0.1170001,-0.0574128,-0.5600278,0.1031302
TUN,2019,-0.143639,-0.0268577,-0.5613583,0.0551904
TUN,2020,-0.1095893,-0.0116453,-0.4326193,-0.0327607
TUN,2021,-0.1994701,-0.0151283,-0.6668946,-0.0145067
TUN,2022,-0.3336702,-0.2367933,-0.7395623,-0.1524479
TUN,2023,-0.4344534,-0.3148235,-0.776038,-0.1684668
TUN,2024,-0.3901173,-0.3644942,-0.9248175,-0.2393469
TUR,2010,0.3744715,0.0494591,-0.5486911,0.2639953
TUR,2011,0.3816131,-0.0879285,-0.6966163,0.3221463
TUR,2012,0.4714134,-0.1061886,-0.9196869,0.3847742
TUR,2013,0.4789095,-0.1149216,-1.0321782,0.3007252
TUR,2014,0.368902,-0.3611001,-0.7998074,0.4793163
TUR,2015,0.2171826,-0.4773732,-1.1093489,0.3331512
TUR,2016,0.1543103,-0.5458731,-1.7801696,0.2092276
TUR,2017,0.1437151,-0.615377,-1.7062318,0.2874577
TUR,2018,0.0517731,-0.7089454,-1.1241116,0.0477841
TUR,2019,-0.0157501,-0.5970473,-1.1924541,0.2099076
TUR,2020,-0.1651388,-0.7099448,-1.0396051,0.070917
TUR,2021,-0.1231338,-0.7753444,-0.9721057,0.0250833
TUR,2022,-0.2291467,-0.7798318,-0.9350336,-0.0247939
TUR,2023,-0.2108777,-0.7992335,-0.884477,-0.114085
TUR,2024,-0.2112376,-0.8434149,-0.9707105,-0.0707153
TKM,2010,-1.8094741,-1.4044219,0.3024549,-1.711664
TKM,2011,-1.8503884,-1.4017015,0.2327283,-1.712331
TKM,2012,-1.7992419,-1.4032708,0.232102,-1.3204803
TKM,2013,-1.7996448,-1.4190144,0.2343309,-1.3407027
TKM,2014,-1.7372842,-1.4532956,0.0147681,-0.6086527
TKM,2015,-1.7347186,-1.4449123,-0.1263912,-0.6117733
TKM,2016,-1.7890027,-1.4741195,-0.2753346,-0.7981201
TKM,2017,-1.788368,-1.480283,-0.2289187,-0.8883327
TKM,2018,-1.7587443,-1.4832624,-0.1316848,-0.9218369
TKM,2019,-1.709228,-1.5949263,-0.2189823,-0.8217713
TKM,2020,-1.7106544,-1.5303933,-0.1270103,-0.9866751
TKM,2021,-1.7112281,-1.5825855,-0.224583,-0.9853009
TKM,2022,-1.7127572,-1.4336464,0.2106842,-0.4858079
TKM,2023,-1.7125943,-1.4327839,0.2072195,-0.4851745
TKM,2024,-1.6885626,-1.4131747,0.2455892,-1.0591384
TUV,2010,-0.8745005,1.1720684,1.5510465,-0.3577668
TUV,2011,-0.8735542,1.1801993,1.5457577,-0.3590559
TUV,2012,-1.0600286,0.820331,1.5451994,-0.5803645
